donation_id,donor_id,amount,donation_date,campaign,method,name,gender,generation,age_group,income_bracket,email,phone,address,donor_type,first_donation_date,acquisition_source
5fbbf712-72cc-49f3-92f2-41b5b671095b,DNR0444,46.05,2023-11-12,Monthly Giving Program,PayPal,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
f33168c3-8fe1-4e62-93b9-5e387a0f3234,DNR0444,26.18,2023-02-12,Arctic Fox Day,Cash,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
e8344940-ef0e-4ba8-8ad8-524c06bb60af,DNR0444,32.39,2021-07-27,Monthly Giving Program,PayPal,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
cb74b996-6e0f-440c-9082-b6a3df26e891,DNR0444,49.65,2024-04-03,Monthly Giving Program,Credit Card,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
b31cf673-4831-48ef-bd0c-1433fedc25cc,DNR0444,57.54,2022-02-23,Annual Appeal,Check,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
a2d657ac-da97-4f12-8bb1-94805c7df8db,DNR0444,42.47,2022-10-26,Monthly Giving Program,PayPal,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
2c346e89-ec54-4179-b5fb-17a6bbace132,DNR0444,43.2,2022-06-26,Monthly Giving Program,PayPal,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
059f0fce-39ca-4449-9307-4833a99fbcad,DNR0444,50.0,2024-12-19,Arctic Fox Day,Credit Card,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
29e8961b-6913-4ef5-99d4-8b90c6bee8f7,DNR0444,28.09,2024-09-20,Giving Season,Bank Transfer,Melina Câmara,Female,Boomer,46-60,<$50k,phillipstimothy@example.com,337.960.3478x85160,"94132 William Junction Suite 292, North Angelaborough, OK 02847",Monthly Sustainers,2021-03-19,Nurture Campaign
3e8f1e77-87a3-4ae0-9646-b0e1afaf31b8,DNR0445,51.43,2022-06-09,Red Fox Run 5K,Credit Card,Berta Luz Galarza,Prefer not to say,Gen X,46-60,Prefer not to say,wsmith@example.org,(606)330-2585,"395 Tracey Lock Apt. 377, Kathleenburgh, CA 56988",Event Donors,2022-03-25,Earth Day Event
ccbcdb5d-69a7-484f-b180-79748e8aafa7,DNR0446,61.24,2024-06-15,Earth Day Events,Credit Card,Tony Williams,Male,Gen X,31-45,$50k-$100k,gregoryestrada@example.net,928-363-9200x973,"048 Williams Mountain, Langfurt, WI 46160",Small Online Donors,2024-04-10,Meta Ads
b681908d-ad17-4214-8837-255b89fcb792,DNR0447,131.48,2023-11-18,Endangered Species Fund,Credit Card,Emilio Manuel Arroyo Tirado,Female,Gen X,31-45,<$50k,tamaraclark@example.com,(231)754-6874x52992,"3733 Mckenzie Lock Suite 585, New James, SD 45201",Event Donors,2023-09-20,Earth Day Event
7cf39b73-a4f3-4349-b1d0-2d9c0612f8a4,DNR0448,153.65,2024-10-30,Kids 4 Climate School Fundraiser,PayPal,Mathias Ramos,Male,Gen Z,18-30,$50k-$100k,cindy26@example.net,8682297811,"844 Tara Turnpike, Ambermouth, AS 80394",Event Donors,2023-09-25,Earth Day Event
11d7a792-d5f6-4254-a21a-b2f1286ce8fb,DNR0448,37.78,2024-04-14,Earth Day Events,Check,Mathias Ramos,Male,Gen Z,18-30,$50k-$100k,cindy26@example.net,8682297811,"844 Tara Turnpike, Ambermouth, AS 80394",Event Donors,2023-09-25,Earth Day Event
7b2de2c4-af3c-44a5-be6d-e6fc9754df55,DNR0449,41.75,2023-07-19,Annual Appeal,PayPal,Leonel Nancy Bétancourt Gutiérrez,Female,Boomer,60+,$50k-$100k,fhart@example.net,334.896.7674,"21718 Braun Avenue, Courtneyview, DC 12179",Small Online Donors,2020-11-02,Google Ads
8e4c6571-1550-41de-8e23-1d4ca874c53d,DNR0450,26.16,2022-10-20,Arctic Fox Day,Credit Card,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
19680d7c-09b0-45d9-b39d-ea4b9c9b1569,DNR0450,43.89,2024-09-23,Monthly Giving Program,Credit Card,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
3de58f1f-c0b2-490a-bf10-1793915c89d8,DNR0450,34.84,2023-04-23,Pollinator Protection Project,Venmo,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
3c295772-64e9-4846-a091-922b4f6c672c,DNR0450,44.09,2022-05-02,Giving Season,PayPal,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
83d6fcb8-5bd1-42a0-8f20-05529505cf6b,DNR0450,44.16,2025-02-09,Monthly Giving Program,Credit Card,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
55fdba5e-bcc2-4730-871d-f80212c3fc2b,DNR0450,38.25,2024-07-30,Pollinator Protection Project,Bank Transfer,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
61b6dea4-1d9c-45d2-87a7-0654e84ae30e,DNR0450,17.77,2024-06-25,Monthly Giving Program,Bank Transfer,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
040569ef-a851-4ae4-aab2-2d72a60650b6,DNR0450,29.27,2024-11-23,Monthly Giving Program,Bank Transfer,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
9bc8ef6d-2613-445e-b65b-dbaaa7232a11,DNR0450,39.51,2023-10-05,Monthly Giving Program,Credit Card,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
e6ed6977-60fa-4632-9e64-4bbe756c848e,DNR0450,39.08,2022-10-31,Monthly Giving Program,Bank Transfer,David Cook-Williamson,Male,Boomer,46-60,<$50k,jwilliams@example.org,219-710-9422,"9999 Adams Knolls, South John, KY 22683",Monthly Sustainers,2021-09-20,Meta Ads
967df457-c947-436d-91e0-7aee86104d95,DNR0451,81.38,2023-05-23,Giving Season,Credit Card,Giovanna Pimenta,Female,Gen X,31-45,$50k-$100k,ethan04@example.net,978.702.3036x90550,"69490 Jason Harbors, East Sharonburgh, AR 88736",Small Online Donors,2020-08-14,Website Donation
a2593d49-8a65-4bf3-8a35-c7046211bf88,DNR0452,151.94,2024-09-10,Earth Day Events,PayPal,Jill Johnson,Female,Gen Z,18-30,<$50k,amandashelton@example.com,764-858-9268x707,"67656 Lauren Station Suite 545, North Thomas, NC 37062",Event Donors,2022-06-25,Fox Habitat Event
f706f90a-c00e-45c7-ba90-77c7bb50712a,DNR0452,24.49,2024-03-06,Red Fox Run 5K,Check,Jill Johnson,Female,Gen Z,18-30,<$50k,amandashelton@example.com,764-858-9268x707,"67656 Lauren Station Suite 545, North Thomas, NC 37062",Event Donors,2022-06-25,Fox Habitat Event
71204590-e382-40dd-bbf8-434b1812cb9a,DNR0452,112.71,2022-08-13,Earth Day Events,Check,Jill Johnson,Female,Gen Z,18-30,<$50k,amandashelton@example.com,764-858-9268x707,"67656 Lauren Station Suite 545, North Thomas, NC 37062",Event Donors,2022-06-25,Fox Habitat Event
09f1b3bc-58bb-4959-9114-f7d80bc76dd1,DNR0453,68.42,2025-04-15,Annual Appeal,PayPal,Aaron Walsh,Male,Boomer,46-60,$50k-$100k,marvinacosta@example.com,001-761-467-3391x197,"1199 Troy Common Suite 400, Hoganfort, DE 53999",Small Online Donors,2024-02-02,Nurture Campaign
47b638c7-1d8f-4b70-8787-2a7b137f2f33,DNR0454,62.04,2021-10-11,New Year Giving Initiative,Credit Card,Maria Andrade,Female,Gen Z,18-30,<$50k,awells@example.org,(947)972-8868x6842,"9868 John Key, West Jasonmouth, MN 87497",Small Online Donors,2020-10-28,Meta Ads
c96c0003-011a-457b-a07b-9a7df96a9cfa,DNR0455,90.9,2023-02-01,Giving Season,Check,Beatriz Teixeira,Female,Boomer,46-60,$50k-$100k,wayneblair@example.org,9896395364,"45274 Brandon Light Apt. 900, Rogersmouth, AL 84589",Small Online Donors,2021-07-26,Google Ads
89401bf3-68df-45de-9b9d-01766589d163,DNR0456,292.75,2024-10-04,Earth Day Events,Bank Transfer,Paul Taylor,Male,Boomer,46-60,<$50k,fanderson@example.com,001-832-901-2689x89407,"63382 Vaughn Roads Apt. 811, Davidmouth, IL 41881",Event Donors,2020-11-05,Fox Habitat Event
fe714cdd-2026-434c-83ab-1ec0db3142b7,DNR0456,139.42,2024-08-04,Annual Appeal,Check,Paul Taylor,Male,Boomer,46-60,<$50k,fanderson@example.com,001-832-901-2689x89407,"63382 Vaughn Roads Apt. 811, Davidmouth, IL 41881",Event Donors,2020-11-05,Fox Habitat Event
9197f042-6634-4141-8d5d-a4c0bee57245,DNR0456,119.64,2023-08-26,Giving Season,PayPal,Paul Taylor,Male,Boomer,46-60,<$50k,fanderson@example.com,001-832-901-2689x89407,"63382 Vaughn Roads Apt. 811, Davidmouth, IL 41881",Event Donors,2020-11-05,Fox Habitat Event
7ca1da3e-55d3-4f1b-a833-7879b38f122f,DNR0457,43.92,2023-10-19,Earth Day Events,Check,Dr. Pedro Miguel Fernandes,Male,Boomer,60+,$100k+,bryansmith@example.net,(549)857-8783x49580,"550 Melinda Land Apt. 814, South Sethmouth, CO 16427",Small Online Donors,2021-12-13,Newsletter Signup
702a1a58-8f78-4a96-82d8-30ff677e998a,DNR0458,200.36,2022-12-07,Kids 4 Climate School Fundraiser,Bank Transfer,Karla Minerva Carvajal,Male,Millennial,31-45,$50k-$100k,petersonclayton@example.org,(321)343-8988x70003,"41769 Elizabeth Court, West Cindy, ME 49950",Event Donors,2021-09-02,Fox Habitat Event
12067045-ae8c-4ccb-9bc2-c0de4d929f39,DNR0458,124.51,2022-06-17,Earth Day Events,PayPal,Karla Minerva Carvajal,Male,Millennial,31-45,$50k-$100k,petersonclayton@example.org,(321)343-8988x70003,"41769 Elizabeth Court, West Cindy, ME 49950",Event Donors,2021-09-02,Fox Habitat Event
c400dc0d-6979-4cfe-9304-2c9332000f13,DNR0458,186.55,2021-11-25,Annual Appeal,Credit Card,Karla Minerva Carvajal,Male,Millennial,31-45,$50k-$100k,petersonclayton@example.org,(321)343-8988x70003,"41769 Elizabeth Court, West Cindy, ME 49950",Event Donors,2021-09-02,Fox Habitat Event
e801082b-a844-4469-a32b-1cc2339be295,DNR0459,131.42,2024-07-19,Earth Day Events,Credit Card,Thiago Rios,Male,Gen Z,18-30,$50k-$100k,davidhayley@example.com,(610)706-6174,"34416 Brenda Trail Apt. 614, Atkinsville, PW 02884",Event Donors,2024-06-23,Earth Day Event
4bfcaaa1-131a-42bc-9bd4-c81b664cedcc,DNR0460,20.46,2024-01-19,Emergency Response Fund,Credit Card,Anthony Moore,Male,Boomer,60+,$100k+,omejia@example.com,7085162089,"609 Ronnie Junctions Suite 255, Micheleside, VA 85946",Small Online Donors,2023-04-25,Meta Ads
36871b0d-f500-41b4-a403-82ab1557a324,DNR0461,20369.88,2025-05-08,Annual Appeal,Check,Anthony Meyer,Male,Millennial,31-45,<$50k,wanderson@example.com,200.769.4982x914,"811 Turner Stravenue, Katrinamouth, NY 79752",Foundation/Corporate,2020-09-25,Foundation Outreach
e6dfd795-a09b-4ef3-9eae-fb427deea3ae,DNR0462,272.8,2024-01-31,Gray Bat Habitat Fund,Check,Dr. Zacarías Montes,Male,Gen X,31-45,<$50k,zwilliams@example.org,8608499091,"57109 David Port, East Todd, CO 08249",Event Donors,2021-05-19,Fox Habitat Event
9f8449aa-99e4-4c64-8619-ce0284604b98,DNR0462,181.18,2022-11-11,Earth Day Events,Credit Card,Dr. Zacarías Montes,Male,Gen X,31-45,<$50k,zwilliams@example.org,8608499091,"57109 David Port, East Todd, CO 08249",Event Donors,2021-05-19,Fox Habitat Event
1c6bb8ae-154f-49ac-aeb0-2d54434a2e44,DNR0463,70.34,2025-04-25,Arctic Fox Day,Check,Katherine Johnson,Female,Millennial,31-45,<$50k,kenneth66@example.net,+1-651-384-7360x4655,"3331 Pamela Path Suite 626, Mackshire, NH 16610",Small Online Donors,2021-04-07,Peer-to-Peer Fundraising
a1fc99d8-213d-4f89-a84e-0a8fc8e75d06,DNR0464,31.18,2025-06-13,Monthly Giving Program,Cash,Isabela Casa Grande,Female,Gen Z,18-30,$50k-$100k,wallmario@example.net,001-524-265-0278x79477,"26026 Carroll Loop Suite 611, North Kellyburgh, ID 45339",Monthly Sustainers,2024-07-11,Website Donation
95ef09c9-f1cc-4310-9f46-769288ed7497,DNR0464,51.22,2024-09-15,Monthly Giving Program,Venmo,Isabela Casa Grande,Female,Gen Z,18-30,$50k-$100k,wallmario@example.net,001-524-265-0278x79477,"26026 Carroll Loop Suite 611, North Kellyburgh, ID 45339",Monthly Sustainers,2024-07-11,Website Donation
2981c68b-c3b4-4390-a669-45099f77c1a8,DNR0464,43.93,2024-09-08,Monthly Giving Program,Venmo,Isabela Casa Grande,Female,Gen Z,18-30,$50k-$100k,wallmario@example.net,001-524-265-0278x79477,"26026 Carroll Loop Suite 611, North Kellyburgh, ID 45339",Monthly Sustainers,2024-07-11,Website Donation
aefb7b55-a741-447f-8701-0b188bb57eca,DNR0464,38.14,2025-05-09,Annual Appeal,Credit Card,Isabela Casa Grande,Female,Gen Z,18-30,$50k-$100k,wallmario@example.net,001-524-265-0278x79477,"26026 Carroll Loop Suite 611, North Kellyburgh, ID 45339",Monthly Sustainers,2024-07-11,Website Donation
f7f57c59-9380-4040-a8fc-b9e948250a3e,DNR0464,53.3,2024-07-17,Monthly Giving Program,Credit Card,Isabela Casa Grande,Female,Gen Z,18-30,$50k-$100k,wallmario@example.net,001-524-265-0278x79477,"26026 Carroll Loop Suite 611, North Kellyburgh, ID 45339",Monthly Sustainers,2024-07-11,Website Donation
f802756c-d83f-4a94-9f84-1f005049314a,DNR0465,50.54,2024-07-11,Whale Shark Supporter Program,Check,Barbara Batista,Female,Millennial,31-45,<$50k,robinsonmatthew@example.org,001-501-543-1115x92575,"029 Joseph Parkways, Port Brian, ME 86210",Small Online Donors,2022-01-27,Google Ads
ed86b013-1e6c-46c3-9d4e-32d7d30d69c4,DNR0465,58.09,2023-08-11,Kids 4 Climate School Fundraiser,Credit Card,Barbara Batista,Female,Millennial,31-45,<$50k,robinsonmatthew@example.org,001-501-543-1115x92575,"029 Joseph Parkways, Port Brian, ME 86210",Small Online Donors,2022-01-27,Google Ads
7cf3e409-872a-4679-b1b4-341d03bfecbe,DNR0465,89.1,2024-08-02,Earth Day Events,Bank Transfer,Barbara Batista,Female,Millennial,31-45,<$50k,robinsonmatthew@example.org,001-501-543-1115x92575,"029 Joseph Parkways, Port Brian, ME 86210",Small Online Donors,2022-01-27,Google Ads
db323f65-2eb1-41d1-8887-60b16fe94852,DNR0465,57.84,2024-09-15,Arctic Fox Day,PayPal,Barbara Batista,Female,Millennial,31-45,<$50k,robinsonmatthew@example.org,001-501-543-1115x92575,"029 Joseph Parkways, Port Brian, ME 86210",Small Online Donors,2022-01-27,Google Ads
c8c490f3-b4b7-4301-bb32-379fc96eb01e,DNR0466,54.45,2025-07-10,Arctic Fox Day,Check,Nicholas Williams,Male,Millennial,31-45,<$50k,mmcdaniel@example.com,(423)641-4355x14898,"69527 Watts Expressway, Marisashire, VA 05056",Small Online Donors,2021-10-31,Meta Ads
7ef2f20e-f923-4283-bdc5-7e1d3167bdcb,DNR0466,62.08,2025-05-28,Earth Day Events,Cash,Nicholas Williams,Male,Millennial,31-45,<$50k,mmcdaniel@example.com,(423)641-4355x14898,"69527 Watts Expressway, Marisashire, VA 05056",Small Online Donors,2021-10-31,Meta Ads
0cb1901e-39ca-4a16-8b96-e85072a7b681,DNR0466,38.64,2023-12-14,New Year Giving Initiative,Credit Card,Nicholas Williams,Male,Millennial,31-45,<$50k,mmcdaniel@example.com,(423)641-4355x14898,"69527 Watts Expressway, Marisashire, VA 05056",Small Online Donors,2021-10-31,Meta Ads
c7a69df0-265c-4291-8e8a-d8186bb97436,DNR0466,54.9,2023-08-29,Earth Day Events,PayPal,Nicholas Williams,Male,Millennial,31-45,<$50k,mmcdaniel@example.com,(423)641-4355x14898,"69527 Watts Expressway, Marisashire, VA 05056",Small Online Donors,2021-10-31,Meta Ads
83953e01-9630-47ef-9462-b58350f91cea,DNR0467,29.0,2024-11-13,Giving Season,Credit Card,Mrs Eileen Wood,Female,Boomer,60+,$50k-$100k,melanie68@example.org,753-819-2955,"6922 Chandler Shore, Michaeltown, IN 52985",Small Online Donors,2023-07-16,Website Donation
d1b7ff8f-1f2e-4556-9ed1-6a09028dca53,DNR0468,64.21,2023-03-11,Earth Day Events,Check,Jenna Day,Female,Millennial,31-45,$100k+,brownlogan@example.org,001-554-636-5172x3034,"353 Donna Crescent Apt. 796, Port Christian, ID 77241",Small Online Donors,2022-03-08,Website Donation
a633003d-8b1d-499e-acf7-f1147355a3ef,DNR0469,5718.28,2024-12-18,Giving Season,Credit Card,Ing. Laura Baca,Female,Gen X,46-60,$50k-$100k,mbailey@example.org,(731)358-0899x897,"71674 Ryan Viaduct, Port Timothy, MA 98421",Major Individual,2022-05-18,Foundation Outreach
0fc6c424-1bee-472a-b0f3-79341723bd12,DNR0469,3266.5,2025-03-27,Arctic Fox Day,PayPal,Ing. Laura Baca,Female,Gen X,46-60,$50k-$100k,mbailey@example.org,(731)358-0899x897,"71674 Ryan Viaduct, Port Timothy, MA 98421",Major Individual,2022-05-18,Foundation Outreach
0ef1bdcc-1222-442a-a7ac-90bfbc6b37c8,DNR0469,6961.62,2022-07-01,Annual Appeal,PayPal,Ing. Laura Baca,Female,Gen X,46-60,$50k-$100k,mbailey@example.org,(731)358-0899x897,"71674 Ryan Viaduct, Port Timothy, MA 98421",Major Individual,2022-05-18,Foundation Outreach
70d6bf1b-55d4-4d5c-a0df-8828a16a56bc,DNR0469,6458.63,2023-09-29,Endangered Species Fund,Bank Transfer,Ing. Laura Baca,Female,Gen X,46-60,$50k-$100k,mbailey@example.org,(731)358-0899x897,"71674 Ryan Viaduct, Port Timothy, MA 98421",Major Individual,2022-05-18,Foundation Outreach
cb150b3c-ad3d-4204-8614-95c80bee6d03,DNR0470,123.47,2023-05-21,Red Fox Run 5K,PayPal,Dr Abigail Preston,Female,Millennial,31-45,$50k-$100k,oflowers@example.com,001-850-703-6315,"36478 Jason Ways Suite 907, New Jesse, OR 12756",Event Donors,2022-08-21,Fox Habitat Event
2841a376-bd23-4a57-96af-99d702155809,DNR0471,33.72,2022-04-01,Earth Day Events,Credit Card,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
3d18d4df-b37e-40d5-9a22-33e7cefbc759,DNR0471,26.41,2022-12-06,Arctic Fox Day,Venmo,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
300e3f01-cefe-46ad-9328-6a764d0e7f28,DNR0471,8.0,2025-01-27,Giving Season,Check,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
941b8b51-e821-46c5-8b23-b428b1d79af2,DNR0471,41.64,2024-07-09,Annual Appeal,PayPal,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
077d0bc2-0350-43f7-a7de-475b8a20d72f,DNR0471,66.74,2025-06-21,Arctic Fox Day,Credit Card,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
4623db6a-137e-4894-91b3-a55cddb68321,DNR0471,17.76,2022-09-08,Annual Appeal,PayPal,Lic. Indira Carreón,Male,Boomer,46-60,$100k+,brandonbraun@example.net,379-419-7071,"25472 Nguyen Locks Apt. 453, East Robert, AK 33081",Small Online Donors,2021-09-26,Website Donation
2abcb24a-b665-40bf-af8f-5029b07dd25a,DNR0472,3658.97,2024-08-17,Arctic Fox Day,Credit Card,John Weiss,Male,Gen Z,18-30,$50k-$100k,melissa16@example.org,001-773-521-9239x7587,"16396 Crystal Mission Apt. 791, Moralesville, WV 26120",Major Individual,2024-04-29,Website Donation
88f2f895-fb29-4061-b205-b45ddb39e4c3,DNR0473,94.89,2024-11-29,Earth Day Events,Bank Transfer,Debra Stein,Female,Boomer,60+,<$50k,reevessusan@example.net,234-645-9800,"102 Bryant Shore, Mitchelltown, NC 42630",Small Online Donors,2022-08-13,Google Ads
18e9dfee-b0c0-4a13-b8df-0e99825d4872,DNR0474,61.07,2025-03-30,New Year Giving Initiative,PayPal,Thales Vasconcelos,Male,Millennial,31-45,<$50k,nicole88@example.org,2653759175,"815 Teresa Street Suite 882, Freemanview, AK 24704",Small Online Donors,2024-05-16,Nurture Campaign
8d4ee5fe-d291-4fb6-b99c-bf35c0854a72,DNR0475,79.66,2021-12-16,Endangered Species Fund,PayPal,Fernanda Castro,Female,Boomer,46-60,$100k+,sandycrawford@example.org,001-795-681-5993x0017,"USNV Ramirez, FPO AP 34970",Small Online Donors,2020-09-15,Google Ads
6ef27c8f-91cb-4491-bb45-81c165b02d23,DNR0475,50.78,2021-11-24,Giving Season,Check,Fernanda Castro,Female,Boomer,46-60,$100k+,sandycrawford@example.org,001-795-681-5993x0017,"USNV Ramirez, FPO AP 34970",Small Online Donors,2020-09-15,Google Ads
b7a20557-2034-4aa8-9645-754146588a4e,DNR0476,44.57,2024-08-04,Annual Appeal,Check,Maria Fernanda Marques,Female,Gen X,46-60,$50k-$100k,msmith@example.net,+1-244-559-9061,"72555 Bryant Ports, North Melissaland, VA 28246",Small Online Donors,2022-08-03,Website Donation
02416369-dfa0-48f6-ad4d-5815ca89f55c,DNR0476,28.03,2023-03-23,Arctic Fox Day,PayPal,Maria Fernanda Marques,Female,Gen X,46-60,$50k-$100k,msmith@example.net,+1-244-559-9061,"72555 Bryant Ports, North Melissaland, VA 28246",Small Online Donors,2022-08-03,Website Donation
d27bdb1f-eabc-4db1-90c5-ff1538fba63c,DNR0476,78.13,2025-04-22,Giving Season,Bank Transfer,Maria Fernanda Marques,Female,Gen X,46-60,$50k-$100k,msmith@example.net,+1-244-559-9061,"72555 Bryant Ports, North Melissaland, VA 28246",Small Online Donors,2022-08-03,Website Donation
210ed408-1140-4a68-abc7-af54f174bcdc,DNR0477,92.86,2023-10-05,Earth Day Events,Credit Card,Eva Felix Ramos Salas,Male,Gen Z,18-30,<$50k,tdean@example.net,256.333.5842,"67623 Reynolds Trail, Port Justinmouth, UT 85395",Small Online Donors,2023-01-11,Meta Ads
a3609409-ff6f-451f-808e-1602d2fc46a2,DNR0478,36.53,2023-03-04,Kids 4 Climate School Fundraiser,PayPal,Thomas Aparecida,Male,Gen Z,18-30,$50k-$100k,willisjustin@example.com,329.398.7529x2681,"USS Smith, FPO AP 09531",Small Online Donors,2020-10-18,Meta Ads
0f22022b-3259-454d-b24b-0281d8527c0e,DNR0479,4019.36,2024-11-15,Emergency Response Fund,Credit Card,Dr. Emanuel Almeida,Male,Gen X,31-45,$50k-$100k,leblancdeborah@example.org,(676)820-3377,"PSC 6914, Box 8046, APO AP 69173",Major Individual,2020-09-23,Referral
90cc7003-bbb8-4d61-a3d3-c2b1d13e664a,DNR0480,66.18,2024-09-17,Monthly Giving Program,Cash,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
28bfec07-6990-4ed0-8aad-479e21555bfa,DNR0480,40.01,2024-10-14,Monthly Giving Program,Credit Card,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
9da03641-d261-4605-8997-99cb9097bdff,DNR0480,48.6,2022-07-30,Giving Season,Cash,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
27a4eba3-9b89-47d1-90de-04b12676ca6e,DNR0480,50.01,2023-06-18,Monthly Giving Program,Bank Transfer,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
d9d0dc92-d0db-4fbe-b6a1-b73d8ac3e00b,DNR0480,23.77,2022-06-26,Pollinator Protection Project,Check,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
55519f7b-080a-4ca3-b9b8-8071f3103d53,DNR0480,36.86,2024-08-13,Monthly Giving Program,Credit Card,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
527ac9c1-c556-4175-b0d6-e357b8877784,DNR0480,17.79,2025-07-02,Monthly Giving Program,Check,Damien Howells,Male,Millennial,31-45,$50k-$100k,gonzalezmiranda@example.org,001-983-549-9742,"199 Bowers Drives, Lake Mollyfurt, AS 27780",Monthly Sustainers,2021-03-01,Website Donation
